DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
12-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.829,105.818,182.231,12.774,26.96183,%,37.60,76.21,8.92,1041.37,154431.79,1278.06,,production,OP
13-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.857,105.816,182.317,12.745,27.00691,%,37.54,77.02,8.84,1032.61,152835.56,1279.59,,production,OP
14-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.804,105.818,182.290,12.606,26.96444,%,37.51,77.40,8.81,1005.36,150815.60,1274.07,,production,OP
15-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.687,105.821,182.215,12.595,27.02111,%,37.47,78.08,8.77,1040.99,154254.19,1268.62,,production,OP
16-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.602,105.825,182.142,12.556,27.06959,%,37.46,77.83,8.75,1051.22,155058.71,1263.29,,production,OP
17-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.571,105.828,182.170,12.427,26.98082,%,37.40,78.62,8.68,1040.85,154606.57,1272.72,,production,OP
18-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.546,105.833,182.160,12.338,27.00518,%,37.39,78.61,8.68,1082.77,158412.72,1185.97,,production,OP
19-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.615,105.834,182.254,12.300,27.03064,%,37.36,78.65,8.61,1051.51,153435.06,1163.41,,production,OP
20-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.713,105.833,182.294,12.334,26.99472,%,37.42,78.51,8.60,1006.61,151247.56,1101.64,,production,OP
21-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.737,105.833,182.317,12.164,27.00880,%,37.42,77.79,8.55,1065.57,160596.97,1141.82,,production,OP
22-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,22.72,231.401,104.847,187.201,11.897,19.04029,%,44.20,74.96,14.66,810.98,126742.70,876.90,,production,OP
23-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.231,105.859,183.136,12.155,26.49395,%,38.09,78.07,8.93,1070.19,161375.49,1229.15,,production,OP
24-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.480,105.854,182.853,12.083,26.97748,%,37.63,76.25,8.45,1069.42,161188.15,1250.03,,production,OP
25-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.403,105.844,182.877,12.040,26.98230,%,37.53,77.29,8.37,1067.92,162965.69,1348.53,,production,OP
26-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.712,105.830,183.118,12.121,26.59803,%,37.59,78.35,8.52,1070.45,161704.07,1343.26,,production,OP
27-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.925,105.824,183.289,12.180,26.47622,%,37.64,77.88,8.55,1056.78,161682.12,1341.38,,production,OP
28-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.073,105.820,183.400,12.057,26.49747,%,37.67,76.69,8.52,1052.85,160106.50,1334.70,,production,OP
29-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.170,105.818,183.501,12.003,25.90304,%,37.67,75.24,8.53,1050.53,160121.28,1275.78,,production,OP
30-Sep-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.933,105.820,183.445,12.097,26.19897,%,37.49,77.08,8.37,1088.75,165304.94,1254.05,,production,OP
01-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.301,105.827,183.214,12.097,26.08514,%,37.09,77.98,9.21,1104.83,168051.94,1294.45,,production,OP
02-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.927,105.835,183.109,12.079,24.12295,%,36.82,78.00,11.12,1117.65,169726.29,1294.11,,production,OP
03-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.982,105.867,181.385,12.106,27.95520,%,34.60,78.18,8.88,1162.37,177027.11,1397.81,,production,OP
04-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.545,105.868,181.248,12.183,28.12838,%,34.30,78.81,8.59,1159.62,175514.08,1384.60,,production,OP
05-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.314,105.870,181.082,12.050,28.34580,%,34.23,77.11,8.53,1151.09,175457.05,1392.57,,production,OP
06-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.345,105.867,181.162,11.879,28.34060,%,34.18,75.01,8.49,1145.05,174900.53,1390.42,,production,OP
07-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.274,105.868,181.163,11.822,28.43142,%,34.11,76.02,8.43,1148.87,174297.18,1382.63,,production,OP
08-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,215.362,105.869,181.280,11.902,28.84480,%,34.08,77.08,8.07,1133.96,173374.37,1382.74,,production,OP
09-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,210.936,105.925,179.275,12.158,42.44378,%,31.66,78.94,4.97,1188.88,179684.86,1483.32,,production,OP
10-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.959,105.951,178.972,12.049,43.82959,%,30.99,78.62,4.90,1187.22,179770.13,1495.48,,production,OP
11-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.480,105.954,178.633,11.858,43.44669,%,30.85,76.78,5.03,1190.45,180151.78,1492.89,,production,OP
12-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.551,105.946,178.637,11.764,43.04646,%,30.91,77.39,5.08,1176.43,179312.09,1494.74,,production,OP
13-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.17,218.980,105.855,183.285,11.713,32.77104,%,35.70,76.45,9.44,1037.47,159732.32,1460.37,,production,OP
14-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,213.510,105.939,180.634,11.770,35.06368,%,32.88,78.43,6.23,1141.23,171603.71,1500.22,,production,OP
15-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,212.324,105.942,180.037,11.677,46.10846,%,32.29,78.25,4.35,1150.21,175842.07,1495.41,,production,OP
16-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.458,105.967,178.735,11.627,45.38304,%,30.72,79.43,4.65,1182.94,178521.98,1571.61,,production,OP
17-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.357,105.960,178.625,11.476,44.70346,%,30.73,79.49,4.68,1169.51,175572.06,1533.87,,production,OP
18-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.352,105.955,178.615,11.414,43.39151,%,30.74,79.44,4.81,1172.30,174462.22,1521.76,,production,OP
19-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.783,105.940,178.889,11.353,42.94065,%,30.89,79.23,4.75,1135.60,170485.55,1497.62,,production,OP
20-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.860,105.936,178.908,11.202,42.98139,%,30.95,79.04,4.73,1137.63,170592.93,1452.65,,production,OP
21-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.668,105.936,178.800,11.037,42.94778,%,30.87,77.06,4.76,1129.59,169400.05,1482.67,,production,OP
22-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.874,105.921,179.107,10.914,42.95432,%,30.77,76.57,4.68,1129.00,168913.06,1409.85,,production,OP
23-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,209.941,105.911,179.220,10.874,42.96868,%,30.72,77.51,4.72,1115.41,167864.40,1449.65,,production,OP
24-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,210.408,105.905,179.511,10.778,42.96336,%,30.90,77.25,4.63,1102.06,166952.38,1554.54,,production,OP
25-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,210.278,105.907,179.460,10.701,42.88560,%,30.82,77.66,4.64,1164.72,174086.01,1562.12,,production,OP
26-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.53,224.888,105.919,186.297,10.626,2.26897,%,38.59,74.86,12.89,10.71,1756.77,16.28,,production,OP
27-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,295.184,104.093,214.606,5.633,0.96879,%,80.58,13.92,64.48,0.00,0.00,0.00,,production,OP
28-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,299.101,103.815,191.552,5.266,0.97162,%,107.55,12.94,83.31,0.00,0.00,0.00,,production,OP
29-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,9.00,286.139,104.202,193.252,6.253,9.50000,%,92.89,26.79,65.35,268.69,41398.20,413.96,,production,OP
30-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,17.20,240.011,105.540,202.935,9.862,65.12867,%,37.08,66.72,9.13,811.29,127118.90,1214.22,,production,OP
31-Oct-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,296.356,104.069,228.830,6.150,1.03107,%,67.53,15.79,41.78,0.00,0.00,0.00,,production,OP
01-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,303.740,103.759,227.531,5.404,1.00370,%,76.21,11.94,50.20,0.00,0.00,0.00,,production,OP
02-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.00,306.020,103.579,264.358,5.080,1.74006,%,41.66,11.61,23.73,0.00,0.00,0.00,,production,OP
03-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.31,278.434,105.392,201.147,8.928,10.48853,%,77.29,57.31,50.16,863.30,133837.05,757.44,,production,OP
04-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,243.871,105.992,194.096,11.240,25.12756,%,49.77,79.68,21.46,1481.57,224672.84,1893.07,,production,OP
05-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,232.023,106.183,190.509,11.283,34.05393,%,41.51,79.20,12.75,1535.69,230418.96,1987.43,,production,OP
06-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,225.473,106.201,188.279,11.203,41.71766,%,37.19,80.15,9.03,1428.62,218409.61,2029.81,,production,OP
07-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,222.308,106.200,188.864,11.251,52.49830,%,33.44,80.78,6.56,1413.79,217288.88,2033.61,,production,OP
08-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.922,106.203,188.915,11.154,83.90926,%,32.01,79.70,5.13,1398.35,215024.68,2094.94,,production,OP
09-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.684,106.195,189.096,11.100,99.96043,%,31.59,78.59,4.68,1304.41,200372.36,2098.16,,production,OP
10-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.453,106.193,188.988,11.202,99.99564,%,31.46,80.75,4.70,1292.40,199652.04,2121.49,,production,OP
11-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.391,106.203,188.458,11.229,100.00000,%,30.93,80.25,4.89,1360.35,206518.86,2182.74,,production,OP
12-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.363,106.192,188.842,11.141,100.00000,%,31.52,79.30,4.78,1295.84,197640.37,2213.91,,production,OP
13-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.065,106.175,188.824,11.117,100.00000,%,32.24,78.55,4.77,1286.74,196680.87,2191.41,,production,OP
14-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.453,106.172,188.241,11.071,100.00000,%,32.21,80.54,4.88,1314.30,201199.74,2220.74,,production,OP
15-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.349,106.169,187.870,11.243,100.00000,%,32.48,81.04,4.90,1321.18,199101.20,2352.11,,production,OP
16-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.381,106.176,187.615,11.075,97.91667,%,32.77,78.22,4.92,1321.76,199526.72,2224.22,,production,OP
17-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.549,106.175,187.745,11.083,100.00000,%,32.80,77.40,4.91,1312.14,198029.76,2140.59,,production,OP
18-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.815,106.186,186.927,11.164,100.00000,%,31.89,80.99,5.15,1298.28,201093.55,2144.90,,production,OP
19-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,217.688,106.187,186.388,11.165,100.00000,%,31.30,81.26,5.24,1338.18,206714.75,2150.98,,production,OP
20-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,218.337,106.165,186.608,11.104,100.00000,%,31.73,80.83,5.00,1281.18,197658.62,2105.10,,production,OP
21-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.333,106.141,186.969,11.024,100.00000,%,32.36,80.34,4.81,1316.69,202461.92,2061.37,,production,OP
22-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.737,106.135,187.286,11.088,100.00000,%,32.45,80.63,4.75,1280.90,196190.25,2093.16,,production,OP
23-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.703,106.134,187.428,11.064,100.00000,%,32.28,79.39,4.75,1284.19,195401.51,2101.30,,production,OP
24-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.909,106.125,187.635,11.025,100.00000,%,32.27,80.61,4.68,1272.84,192856.82,2013.31,,production,OP
25-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.022,106.116,187.755,10.981,100.00000,%,32.27,80.49,4.65,1259.01,191310.74,1988.36,,production,OP
26-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,219.961,106.105,187.809,10.943,100.00000,%,32.15,79.52,4.66,1250.58,190542.17,2009.78,,production,OP
27-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.316,106.089,188.064,10.874,100.00000,%,32.25,78.61,4.55,1240.99,187615.45,1978.92,,production,OP
28-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.339,106.080,188.153,10.806,100.00000,%,32.19,78.76,4.54,1230.70,188763.57,1967.52,,production,OP
29-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.363,106.069,188.235,10.746,100.00000,%,32.13,79.52,4.50,1218.00,185697.71,1963.98,,production,OP
30-Nov-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.316,106.059,188.326,10.739,100.00000,%,31.99,80.37,4.47,1208.25,183892.35,1938.26,,production,OP
01-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.419,106.049,188.469,10.792,100.00000,%,31.95,80.36,4.45,1190.89,182248.59,1917.21,,production,OP
02-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.776,106.037,188.699,10.739,100.00000,%,32.08,78.14,4.36,1185.75,180103.73,1913.76,,production,OP
03-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.900,106.025,188.818,10.765,100.00000,%,32.08,80.36,4.36,1189.44,181379.16,1923.61,,production,OP
04-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.168,106.021,188.586,10.697,100.00000,%,31.58,79.06,4.53,1168.78,186220.51,1985.40,,production,OP
05-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.519,106.011,188.890,10.669,100.00000,%,31.63,77.27,4.49,1221.25,188316.12,2031.51,,production,OP
06-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,220.784,106.007,189.171,10.668,100.00000,%,31.61,80.50,4.48,1204.14,185209.76,2073.66,,production,OP
07-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.367,106.004,189.517,10.724,100.00000,%,31.85,80.23,4.55,1215.25,187427.67,2104.27,,production,OP
08-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.994,106.004,189.875,10.658,100.00000,%,32.12,79.14,4.58,1210.73,186521.44,2113.28,,production,OP
09-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,20.17,235.555,105.830,197.380,10.397,39.14916,%,38.18,72.97,10.92,973.00,151701.80,2167.72,,production,OP
10-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,228.878,105.979,192.819,10.671,31.34392,%,36.06,77.66,9.54,1168.18,175853.01,2170.32,,production,OP
11-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,225.278,106.012,191.513,10.706,44.11448,%,33.76,80.39,7.06,1221.03,185944.44,2137.71,,production,OP
12-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,222.654,106.032,190.606,10.755,71.79522,%,32.05,81.36,5.29,1220.87,185155.04,2039.22,,production,OP
13-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.887,106.029,190.406,10.731,100.00000,%,31.48,81.32,4.81,1223.58,185179.16,2034.25,,production,OP
14-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.709,106.018,190.390,10.699,100.00000,%,31.32,80.33,4.72,1213.20,184107.82,2036.62,,production,OP
15-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.537,106.007,190.335,10.627,100.00000,%,31.20,79.81,4.69,1206.37,182628.86,2100.73,,production,OP
16-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.479,105.995,190.331,10.548,100.00000,%,31.15,79.47,4.67,1190.22,181285.30,2083.28,,production,OP
17-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.464,105.984,190.429,10.580,100.00000,%,31.03,78.96,4.59,1200.10,181690.23,2082.58,,production,OP
18-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.478,105.974,190.535,10.531,100.00000,%,30.94,77.92,4.51,1181.96,179810.39,2084.61,,production,OP
19-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.489,105.972,190.662,10.515,100.00000,%,30.83,78.40,4.44,1173.04,178160.58,2051.38,,production,OP
20-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.550,105.966,190.845,10.487,100.00000,%,30.71,77.83,4.36,1155.77,176443.51,2039.45,,production,OP
21-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.686,105.959,191.015,10.450,100.00000,%,30.67,77.37,4.37,1149.91,174918.98,2026.56,,production,OP
22-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.812,105.953,191.204,10.446,100.00000,%,30.61,78.61,4.29,1137.37,173305.29,2016.91,,production,OP
23-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.532,105.950,191.174,10.406,97.91667,%,30.36,77.26,4.34,1136.43,174003.72,2038.39,,production,OP
24-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.555,105.945,191.309,10.367,100.00000,%,30.25,77.74,4.31,1124.81,172918.02,2012.20,,production,OP
25-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.714,105.937,191.545,10.399,97.91667,%,30.17,79.41,4.26,1120.24,171000.60,1991.89,,production,OP
26-Dec-15,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.00,221.805,105.930,191.696,10.373,100.00000,%,30.11,79.48,4.23,1110.87,170762.39,1998.53,,production,OP
